Gesture ID,Participant ID,Label,Timestep,Acceleration X,Acceleration Y,Acceleration Z,Gyroscope X,Gyroscope Y,Gyroscope Z
71,P03,Putar,57,"-9,61751","-3,00472","4,59687","-1,65313","-0,37225","1,04347"
71,P03,Putar,58,"-8,52575","-2,81079","5,95917","-1,48579","-0,64884","1,20361"
71,P03,Putar,59,"-7,95593","-2,22661","6,77559","-1,45915","-0,50575","1,42451"
71,P03,Putar,60,"-7,66863","-2,63602","7,1443","-1,3872","-0,21344","1,57399"
72,P03,Putar,1,"-7,90087","-2,81558","4,76925","0,0413","0,02425","0,0032"
72,P03,Putar,2,"-8,00142","-2,81319","4,18267","0,04716","0,06582",0
72,P03,Putar,3,"-7,85538","-2,80361","4,36702","0,06662","0,01679","0,00453"
72,P03,Putar,4,"-7,81467","-2,80361","4,1707","0,02558","0,03091","-0,0461"
72,P03,Putar,5,"-7,75243","-2,9712","4,60166","0,05409","0,00773","-0,02505"
72,P03,Putar,6,"-7,72848","-2,86347","4,51546","0,06742","0,05036","-0,04157"
72,P03,Putar,7,"-7,91044","-3,33512","5,45399","0,11751","0,0437","-0,04423"
72,P03,Putar,8,"-7,66863","-3,53863","5,22175","0,24328","0,11724","-0,00613"
72,P03,Putar,9,"-7,67821","-3,77566","4,41251","0,35866","0,09912","-0,04423"
72,P03,Putar,10,"-7,56568","-3,85945","4,15633","0,42421","-0,12497","-0,22703"
72,P03,Putar,11,"-7,12275","-4,39815","3,75411","0,33068","-0,25767","-0,40342"
72,P03,Putar,12,"-7,32865","-4,65193","3,50032","0,20225","-0,21823","-0,42634"
72,P03,Putar,13,"-7,82904","-4,69503","3,43807","0,0866","-0,27446","-0,44046"
72,P03,Putar,14,"-8,58321","-4,9967","2,91135","-0,05836","-0,3059","-0,45672"
72,P03,Putar,15,"-9,3302","-4,56814","2,69827","-0,20438","-0,433","-0,4306"
72,P03,Putar,16,"-8,4228","-4,35266","2,94008","-0,34534","-0,50228","-0,25154"
72,P03,Putar,17,"-8,64546","-3,62243","2,46363","-0,56037","-0,27286","0,08607"
72,P03,Putar,18,"-8,56167","-3,00472","2,70545","-0,955","-0,01332","0,3448"
72,P03,Putar,19,"-8,45871","-2,35111","3,39258","-1,18016","0,10579","0,64058"
72,P03,Putar,20,"-8,20972","-1,49159","4,28802","-1,42451","0,32535","0,90091"
72,P03,Putar,21,"-8,16662","-0,97205","4,77164","-1,50391","0,4791","1,12074"
72,P03,Putar,22,"-8,03015","-0,63686","5,74369","-1,54708","0,66269","1,24704"
72,P03,Putar,23,"-9,07881","-0,69671","4,44364","-1,29474","0,6054","1,42211"
72,P03,Putar,24,"-8,85615","0,02634","4,94881","-1,07411","0,0469","1,36589"
72,P03,Putar,25,"-8,15465","-0,64404","6,4021","-1,00776","-0,12044","1,32645"
72,P03,Putar,26,"-8,12592","0,26097","6,07409","-0,95713","0,19052","1,36722"
72,P03,Putar,27,"-9,64384","-1,01035","4,71897","-0,80099","0,14922","1,12794"
72,P03,Putar,28,"-8,77954","-1,05345","5,48033","-0,38077","-0,45192","0,76581"
72,P03,Putar,29,"-7,28795","-1,76453","6,80193","-0,10925","-0,53479","0,44632"
72,P03,Putar,30,"-6,76123","-2,35111","6,71574","0,22649","-0,31176","0,18492"
72,P03,Putar,31,"-7,41484","-3,61524","5,77481","0,5657","-0,19239","-0,24168"
72,P03,Putar,32,"-7,69257","-4,20661","4,86023","0,87879","-0,06742","-0,58249"
72,P03,Putar,33,"-7,44357","-4,53462","4,39815","0,97712","-0,11724","-0,90331"
72,P03,Putar,34,"-6,88812","-4,77883","4,52265","1,26756","-0,20811","-1,09036"
72,P03,Putar,35,"-7,00065","-5,18584","4,35745","1,36402","-0,25234","-1,33524"
72,P03,Putar,36,"-7,1419","-6,0693","3,304","1,40905","-0,16228","-1,50844"
72,P03,Putar,37,"-7,25683","-6,18183","4,12282","1,32165","-0,25021","-1,47594"
72,P03,Putar,38,"-6,78038","-6,78756","4,01747","1,2116","0,03331","-1,44796"
72,P03,Putar,39,"-7,27598","-6,28478","3,81157","1,11301","0,22729","-1,2657"
72,P03,Putar,40,"-6,95755","-6,32548","4,19464","1,10289","0,34534","-1,16417"
72,P03,Putar,41,"-7,44357","-5,86819","3,04064","1,09409","0,37998","-1,06532"
72,P03,Putar,42,"-7,39569","-6,33266","3,17471","1,00936","0,21184","-0,98858"
72,P03,Putar,43,"-7,45794","-5,13317","2,64799","0,85215","0,20438","-0,96433"
72,P03,Putar,44,"-7,82904","-5,66708","2,66235","0,75089","0,06981","-0,90224"
72,P03,Putar,45,"-8,34619","-5,31273","2,34392","0,67548","0,01545","-0,83349"
72,P03,Putar,46,"-8,1762","-4,88417","2,17394","0,43034","-0,11831","-0,7882"
72,P03,Putar,47,"-8,88728","-5,67905","1,59693","0,27739","-0,07168","-0,4759"
72,P03,Putar,48,"-9,17458","-4,67348","2,33195","0,07115","-0,19292","-0,19132"
72,P03,Putar,49,"-8,91122","-5,14993","1,98","-0,26646","0,03597","0,09193"
72,P03,Putar,50,"-8,99023","-4,45322","1,99437","-0,40609","0,06342","0,49402"
72,P03,Putar,51,"-8,16662","-3,62243","2,30562","-0,75302","0,07488","0,64191"
72,P03,Putar,52,"-8,06846","-2,96402","2,52828","-1,04134","0,31762","0,78393"
72,P03,Putar,53,"-8,2983","-1,28569","2,54743","-1,27049","0,2622","0,85801"
72,P03,Putar,54,"-8,21211","-1,00796","3,2202","-1,48793","0,14709","0,86227"
72,P03,Putar,55,"-8,66222","-0,68474","3,881","-1,85138","0,2654","0,92809"
72,P03,Putar,56,"-9,93833","-1,87466","4,84347","-1,99527","0,22143","1,09383"
72,P03,Putar,57,"-9,18176","-1,66876","5,77481","-1,81381","0,11405","1,31179"
72,P03,Putar,58,"-9,07642","-1,88184","6,10761","-1,62276","-0,07754","1,42371"
72,P03,Putar,59,"-8,85376","-2,27928","6,70376","-1,31739","-0,21051","1,39227"
72,P03,Putar,60,"-8,24084","-2,30562","7,05332","-0,8311","-0,43833","1,22653"
73,P03,Putar,1,"-9,17698","-1,59454","2,86586","0,06742","0,01092","0,02984"
73,P03,Putar,2,"-8,76517","-1,72383","2,84192","-0,00107","0,06608","-0,01705"
73,P03,Putar,3,"-8,85855","-1,48441","2,66953","0,00506","0,11325","0,03171"
73,P03,Putar,4,"-9,03093","-1,4054","2,73897","-0,0064","0,06182","-0,02078"
73,P03,Putar,5,"-8,96389","-1,55144","2,78446","-0,00346","0,02185","-0,07088"
73,P03,Putar,6,"-9,19373","-1,71904","2,87065","0,02238","0,0064","-0,05116"
73,P03,Putar,7,"-9,03093","-1,71904","3,02388","0,02984","-0,02611","-0,05569"
73,P03,Putar,8,"-9,17937","-1,90818","2,91853","0,01466","0,04024","-0,03464"
73,P03,Putar,9,"-9,14346","-1,76453","2,91853","0,03277","0,01972","0,0048"
73,P03,Putar,10,"-9,19613","-1,77171","2,68869","0,01226","0,03704","-0,01199"
73,P03,Putar,11,"-8,97826","-1,81241","2,79643","0,03091","-0,00053","-0,00719"
73,P03,Putar,12,"-8,89446","-1,66158","2,806","0,04477","0,01919","0,02158"
73,P03,Putar,13,"-8,95192","-1,62806","2,65038","0,00533","0,03277","-0,03517"
73,P03,Putar,14,"-8,7939","-1,83635","2,81079","0,0461","-0,02878","-0,05089"
73,P03,Putar,15,"-8,89446","-1,83156","2,77727","0,05516","0,01039","-0,06422"
73,P03,Putar,16,"-9,00699","-2,57856","3,14359","0,09832","-0,04716","-0,05569"
73,P03,Putar,17,"-8,86333","-3,06697","3,49553","0,17427","-0,07834","-0,10099"
73,P03,Putar,18,"-9,05966","-3,67989","3,35907","0,30243","-0,15668","-0,18413"
73,P03,Putar,19,"-9,0836","-4,1276","2,80122","0,38184","-0,24355","-0,348"
73,P03,Putar,20,"-9,57202","-4,18746","1,82438","0,44979","-0,49082","-0,40236"
73,P03,Putar,21,"-8,70532","-3,57933","1,93451","0,33334","-0,6904","-0,43806"
73,P03,Putar,22,"-8,60955","-2,87544","2,1069","0,12657","-0,53239","-0,23715"
73,P03,Putar,23,"-9,43076","-2,3942","0,91937","-0,17267","-0,25394","-0,10445"
73,P03,Putar,24,"-9,56244","-2,34153","0,67038","-0,33947","-0,53772","-0,13909"
73,P03,Putar,25,"-8,43717","-1,74537","2,52349","-0,59981","-0,58515","-0,05729"
73,P03,Putar,26,"-8,85376","-1,21625","2,4349","-0,89505","-0,27925","0,1343"
73,P03,Putar,27,"-9,03093","-0,91459","3,02867","-1,1799","-0,1359","0,20491"
73,P03,Putar,28,"-8,74602","-0,65601","3,81636","-1,41572","-0,05489","0,37944"
73,P03,Putar,29,"-8,94713","-0,40223","4,58729","-1,49672","-0,00266","0,59075"
73,P03,Putar,30,"-8,29112","-0,14844","4,82432","-1,51271","0,14789","0,78606"
73,P03,Putar,31,"-8,65983","-0,32322","4,93206","-1,55081","0,25367","1,00829"
73,P03,Putar,32,"-8,6694","-0,39025","5,21697","-1,39387","0,26167","1,19375"
73,P03,Putar,33,"-7,88411","0,19393","4,96797","-1,21907","0,23742","1,22013"
73,P03,Putar,34,"-8,77714","-0,67995","4,77404","-1,0472","0,16814","1,10182"
73,P03,Putar,35,"-8,71968","-1,02232","5,04219","-0,52413","-0,29311","0,9121"
73,P03,Putar,36,"-8,19535","-1,46286","6,53617","-0,07141","-0,55211","0,69866"
73,P03,Putar,37,"-7,00304","-1,78847","7,25443","0,25634","-0,28245","0,45938"
73,P03,Putar,38,"-7,32147","-1,63524","6,03578","0,67015","-0,02398","0,17453"
73,P03,Putar,39,"-6,67503","-2,15718","5,76763","0,95553","-0,0032","-0,27126"
73,P03,Putar,40,"-7,44118","-2,71024","4,52983","1,10662","0,29791","-0,7016"
73,P03,Putar,41,"-7,82665","-3,65834","3,89776","1,29607","0,13643","-1,02402"
73,P03,Putar,42,"-7,86256","-4,04859","3,70383","1,4301","0,06182","-1,28648"
73,P03,Putar,43,"-9,46667","-5,66229","2,14042","1,42398","-0,09619","-1,43437"
73,P03,Putar,44,"-9,01896","-5,98072","3,0981","1,46768","-0,63285","-1,45728"
73,P03,Putar,45,"-8,55209","-6,43322","4,42209","1,29874","-0,44579","-1,28675"
73,P03,Putar,46,"-8,97347","-7,1012","3,14838","1,05279","0,06315","-1,11275"
73,P03,Putar,47,"-8,89446","-6,57448","3,54102","1,07677","-0,07115","-0,84495"
73,P03,Putar,48,"-7,98466","-5,9041","4,36702","1,08344","-0,10978","-0,71838"
73,P03,Putar,49,"-7,75003","-5,27203","3,8834","1,02988","0,13989","-0,61047"
73,P03,Putar,50,"-7,95833","-4,70939","3,07894","0,96459","0,33095","-0,62779"
73,P03,Putar,51,"-7,81707","-4,70221","2,96642","0,959","0,18146","-0,6507"
73,P03,Putar,52,"-8,39647","-3,90734","2,04465","0,86494","0,23795","-0,68401"
73,P03,Putar,53,"-8,52815","-3,78284","1,21386","0,70266","0,02372","-0,7"
73,P03,Putar,54,"-8,81306","-2,98557","1,06063","0,54918","-0,19692","-0,67708"
73,P03,Putar,55,"-8,61194","-2,79164","1,24498","0,25607","-0,41195","-0,67655"
73,P03,Putar,56,"-8,83221","-2,88262","2,0638","-0,06821","-0,29258","-0,53159"
73,P03,Putar,57,"-9,25119","-2,82995","1,62806","-0,27259","-0,33681","-0,2987"
73,P03,Putar,58,"-9,12909","-2,07098","2,25294","-0,5188","-0,25874","-0,01865"
73,P03,Putar,59,"-9,46428","-1,97761","2,59053","-0,92569","-0,1327","0,24381"
73,P03,Putar,60,"-8,92558","-1,88184","3,08613","-1,12207","0,0405","0,57183"
74,P03,Putar,1,"-8,59279","-2,49236","3,38301","0,06528","0,05356","0,00027"
74,P03,Putar,2,"-8,48505","-2,4756","3,13401","0,06475","0,02505","-0,0397"
74,P03,Putar,3,"-8,56406","-2,59531","3,27527","0,03011","-0,01412","-0,0818"
74,P03,Putar,4,"-8,59758","-2,83713","3,553","0,02372","0,00453","-0,05702"
74,P03,Putar,5,"-8,65265","-2,76291","3,67989","0,05116","0,0381","0,00266"
74,P03,Putar,6,"-8,61434","-2,72939","3,77805","0,0858","0,07194","-0,00613"
74,P03,Putar,7,"-8,47787","-2,54743","3,47878","0,12444","0,07248","-0,004"
74,P03,Putar,8,"-8,59997","-2,89698","3,91213","0,16121","0,06528","0,00506"
74,P03,Putar,9,"-8,5904","-2,99754","3,86664","0,24328","0,08047","-0,01972"
74,P03,Putar,10,"-8,26718","-3,60088","3,56018","0,31682","0,01332","-0,09566"
74,P03,Putar,11,"-7,8458","-4,08451","3,40455","0,33921","-0,13137","-0,19212"
74,P03,Putar,12,"-7,68778","-4,40054","3,43568","0,28165","-0,25607","-0,3861"
74,P03,Putar,13,"-7,79313","-5,0805","2,85868","0,27099","-0,33334","-0,5188"
74,P03,Putar,14,"-8,35816","-4,86502","2,60968","0,20971","-0,4362","-0,58009"
74,P03,Putar,15,"-8,27676","-4,59926","2,51631","0,09593","-0,48843","-0,53586"
74,P03,Putar,16,"-8,82742","-3,75411","2,34871","-0,11005","-0,22703","-0,38877"
74,P03,Putar,17,"-8,87291","-3,65834","1,98479","-0,24781","-0,29311","-0,28405"
74,P03,Putar,18,"-9,1674","-2,91374","1,66397","-0,28938","-0,35626","-0,25021"
74,P03,Putar,19,"-9,13388","-2,68151","1,64482","-0,49695","-0,39703","-0,1764"
74,P03,Putar,20,"-9,29429","-2,2697","2,22421","-0,63258","-0,50495","0,02292"
74,P03,Putar,21,"-9,49062","-1,79565","2,66475","-0,92356","-0,44979","0,21264"
74,P03,Putar,22,"-8,79869","-1,56581","3,10767","-1,17403","-0,29924","0,47004"
74,P03,Putar,23,"-8,59518","-0,93134","2,83952","-1,48766","0,00586","0,79033"
74,P03,Putar,24,"-8,69335","-1,0319","4,49152","-1,91773","0,10392","1,00856"
74,P03,Putar,25,"-8,42041","-1,81241","4,85784","-1,96596","0,21051","1,21027"
74,P03,Putar,26,"-8,26","-1,46525","5,79157","-1,77198","0,07168","1,41065"
74,P03,Putar,27,"-8,09719","-1,79805","6,25605","-1,58412","0,10072","1,40292"
74,P03,Putar,28,"-7,49385","-1,6089","6,91445","-1,49006","0,49002","1,47061"
74,P03,Putar,29,"-10,13226","-2,37984","4,80516","-1,49645","0,97419","1,38481"
74,P03,Putar,30,"-9,92875","-2,48997","3,59609","-0,90198","0,36479","1,15352"
74,P03,Putar,31,"-7,67821","-2,61207","6,18183","-0,14469","-0,31416","0,90757"
74,P03,Putar,32,"-7,64708","-2,45406","4,8291","0,19638","0,16494","0,52919"
74,P03,Putar,33,"-7,7644","-3,60806","3,30879","0,70133","-0,03224","0,04077"
74,P03,Putar,34,"-7,37893","-3,67749","4,54898","1,38321","-0,49988","-0,30537"
74,P03,Putar,35,"-6,79235","-4,2952","4,56574","1,45036","-0,28378","-0,78766"
74,P03,Putar,36,"-7,56568","-5,81312","3,22738","1,68777","-0,19425","-1,08637"
74,P03,Putar,37,"-7,77397","-6,03099","4,20182","1,81301","-0,40662","-1,33364"
74,P03,Putar,38,"-7,38372","-6,71574","3,70144","1,84818","-0,36905","-1,58359"
74,P03,Putar,39,"-7,5992","-7,36935","4,02944","1,86044","-0,32908","-1,6049"
74,P03,Putar,40,"-8,04931","-7,31907","2,92332","1,67472","0,18173","-1,5255"
74,P03,Putar,41,"-8,49942","-7,06289","2,92093","1,45622","0,2566","-1,3038"
74,P03,Putar,42,"-8,47069","-6,74447","2,88501","1,44156","0,17507","-1,17963"
74,P03,Putar,43,"-8,7939","-6,74925","2,05901","1,38187","0,13003","-1,05013"
74,P03,Putar,44,"-8,47308","-6,45716","1,86508","1,24731","0,06901","-0,86387"
74,P03,Putar,45,"-8,44914","-6,30633","1,14682","1,01975","0,10605","-0,63844"
74,P03,Putar,46,"-8,06846","-5,12359","1,3216","0,58942","0,18146","-0,46951"
74,P03,Putar,47,"-8,4252","-5,15711","0,71826","0,35892","0,24781","-0,30004"
74,P03,Putar,48,"-8,27436","-3,97437","1,14443","0,19052","0,03171","-0,17293"
74,P03,Putar,49,"-8,588","-3,64876","1,51553","-0,06315","-0,12044","-0,10365"
74,P03,Putar,50,"-8,52575","-3,7182","2,14999","-0,22889","-0,13616","-0,01332"
74,P03,Putar,51,"-9,0429","-3,18189","1,42216","-0,47937","-0,0389","0,1311"
74,P03,Putar,52,"-9,56244","-2,82995","2,02071","-0,70053","-0,14362","0,32428"
74,P03,Putar,53,"-9,44752","-1,85072","1,92015","-1,25557","0,08314","0,33601"
74,P03,Putar,54,"-9,92397","-2,49715","1,50595","-1,40612","-0,03277","0,56623"
74,P03,Putar,55,"-9,31584","-1,52511","3,19387","-1,3856","-0,4791","0,72478"
74,P03,Putar,56,"-8,38928","-1,62806","4,01986","-1,50152","-0,48283","0,74636"
74,P03,Putar,57,"-7,31429","-1,42216","4,5825","-1,57719","-0,27366","0,92889"
74,P03,Putar,58,"-8,64546","-2,15239","3,65595","-1,66246","-0,13776","1,03467"
74,P03,Putar,59,"-7,9679","-2,5594","4,65433","-1,5183","-0,47164","1,04293"
74,P03,Putar,60,"-7,83143","-2,65756","4,80995","-1,38774","-0,30856","1,20281"
75,P03,Putar,1,"-8,20253","-3,41174","3,82115","0,09246","0,01705","-0,02665"
75,P03,Putar,2,"-8,18338","-3,27527","3,7182","0,08074","0,05889","-0,05089"
75,P03,Putar,3,"-8,19056","-3,43568","3,73495","0,11778","0,02585","-0,03757"
75,P03,Putar,4,"-8,25521","-3,48835","3,69904","0,15002","0,03677","-0,02372"
75,P03,Putar,5,"-8,01818","-3,48356","3,82115","0,17507","0,03437","-0,02265"
75,P03,Putar,6,"-8,18817","-3,21062","3,49793","0,17134","0,04263","-0,06981"
75,P03,Putar,7,"-8,22408","-3,51948","3,68468","0,16414","-0,03624","-0,10738"
75,P03,Putar,8,"-8,10437","-3,73495","3,67271","0,17","-0,06955","-0,15748"
75,P03,Putar,9,"-7,85298","-4,47955","3,64158","0,18812","-0,13376","-0,19212"
75,P03,Putar,10,"-7,45554","-5,36541","3,57454","0,18812","-0,1788","-0,23555"
75,P03,Putar,11,"-7,09402","-4,81953","3,5913","0,1295","-0,23502","-0,34853"
75,P03,Putar,12,"-7,49385","-5,13556","2,83234","0,15295","-0,26167","-0,36798"
75,P03,Putar,13,"-7,9679","-5,37498","2,28167","0,17027","-0,35972","-0,35679"
75,P03,Putar,14,"-7,9679","-4,4604","2,3128","0,01119","-0,47191","-0,31762"
75,P03,Putar,15,"-8,70771","-4,74531","0,66798","-0,29631","-0,19319","-0,10126"
75,P03,Putar,16,"-8,65743","-3,34709","1,68552","-0,53452","-0,32775","0,12524"
75,P03,Putar,17,"-9,50977","-3,33512","1,63524","-0,90571","-0,25367","0,14709"
75,P03,Putar,18,"-9,62708","-3,24175","2,23858","-1,01336","-0,46871","0,31922"
75,P03,Putar,19,"-9,51456","-2,54743","3,20823","-1,21027","-0,33787","0,50575"
75,P03,Putar,20,"-9,6223","-2,53785","3,72538","-1,38187","-0,37305","0,83749"
75,P03,Putar,21,"-8,70053","-1,31681","4,36942","-1,63208","-0,03997","1,13247"
75,P03,Putar,22,"-8,11634","-1,12288","4,98712","-1,87856","0,10525","1,41119"
75,P03,Putar,23,"-7,50343","-1,49877","6,50505","-1,81461","0,28991","1,57852"
75,P03,Putar,24,"-8,81306","-2,27689","5,97593","-1,36029","0,42208","1,651"
75,P03,Putar,25,"-8,2983","-2,11169","6,90009","-0,70319","-0,18066","1,62169"
75,P03,Putar,26,"-7,49146","-1,78129","7,20894","-0,27019","-0,2558","1,51564"
75,P03,Putar,27,"-8,27197","-1,32399","5,66468","-0,02238","-0,22223","1,36029"
75,P03,Putar,28,"-7,16106","-0,577","6,53856","0,31016","-0,48896","0,98378"
75,P03,Putar,29,"-6,48829","-0,30167","5,85382","0,28964","-0,16521","0,45032"
75,P03,Putar,30,"-6,04296","-1,06303","5,44441","0,24488","0,01705","-0,07941"
75,P03,Putar,31,"-6,83545","-2,07338","5,48512","0,39943","0,16174","-0,58888"
75,P03,Putar,32,"-6,7732","-3,67031","4,85544","0,58329","0,2209","-1,05333"
75,P03,Putar,33,"-7,77158","-5,1595","3,99353","0,88332","0,15775","-1,21507"
75,P03,Putar,34,"-7,86256","-5,51863","4,77404","1,04213","0,15615","-1,3102"
75,P03,Putar,35,"-7,55371","-6,39252","4,07972","1,28515","0,12923","-1,41572"
75,P03,Putar,36,"-6,8953","-6,608","4,02226","1,44929","0,26007","-1,40586"
75,P03,Putar,37,"-7,62074","-6,36618","4,0893","1,52736","0,15428","-1,396"
75,P03,Putar,38,"-6,85699","-7,58722","3,43807","1,55454","0,30803","-1,57799"
75,P03,Putar,39,"-8,49463","-7,21134","2,51631","1,55428","0,19878","-1,35283"
75,P03,Putar,40,"-8,09001","-7,91044","2,12845","1,30247","0,02238","-1,392"
75,P03,Putar,41,"-8,16183","-7,05571","2,71024","1,21853","-0,26033","-1,05786"
75,P03,Putar,42,"-7,97748","-6,67264","2,71742","0,96673","-0,08207","-0,85774"
75,P03,Putar,43,"-8,00621","-5,83946","2,52109","0,70533","0,09459","-0,68667"
75,P03,Putar,44,"-8,47069","-5,96396","2,09971","0,61633","0,05862","-0,49562"
75,P03,Putar,45,"-7,68539","-4,46997","2,11647","0,50761","-0,01252","-0,35386"
75,P03,Putar,46,"-7,72609","-4,7477","2,28167","0,28698","-0,01172","-0,29231"
75,P03,Putar,47,"-8,26239","-5,08289","1,83396","0,13909","0,0898","-0,10179"
75,P03,Putar,48,"-8,43238","-4,51068","1,84832","-0,09406","0,02558","-0,00933"
75,P03,Putar,49,"-8,30549","-4,64236","2,23379","-0,23635","-0,06129","0,11405"
75,P03,Putar,50,"-8,55209","-3,33033","2,50433","-0,35093","-0,27899","0,29737"
75,P03,Putar,51,"-8,93037","-3,12204","2,1069","-0,67868","0,06422","0,41222"
75,P03,Putar,52,"-8,85855","-2,09014","2,32477","-0,76661","-0,12737","0,49615"
75,P03,Putar,53,"-9,75877","-2,67672","1,96325","-0,97792","-0,37998","0,48176"
75,P03,Putar,54,"-8,68856","-2,64559","3,50751","-1,08397","-0,67095","0,6507"
75,P03,Putar,55,"-8,29112","-2,14999","3,68946","-1,3443","-0,33548","0,87293"
75,P03,Putar,56,"-8,06607","-2,19309","3,90734","-1,68671","-0,14922","1,02908"
75,P03,Putar,57,"-7,92241","-2,32716","5,38935","-1,84046","-0,07354","1,14206"
75,P03,Putar,58,"-7,99663","-2,82516","5,55455","-1,71255","-0,09566","1,22466"
75,P03,Putar,59,"-7,89847","-2,7677","5,26485","-1,39813","-0,24861","1,33364"
75,P03,Putar,60,"-8,18099","-2,67432","5,72454","-1,15618","-0,3019","1,48766"
76,P03,Putar,1,"-7,75482","-3,05261","4,44843","0,06955","0,03571","0,01492"
76,P03,Putar,2,"-7,83862","-3,13162","4,31435","0,04796","0,03384","-0,00373"
76,P03,Putar,3,"-7,62553","-3,11964","4,24492","0,04956","0,03704","0,00986"
76,P03,Putar,4,"-7,71651","-3,08613","4,34308","0,02052","0,01039","-0,004"
76,P03,Putar,5,"-7,58483","-3,11725","4,67109","0,02718","0,02132","-0,05169"
76,P03,Putar,6,"-7,79552","-3,28963","4,19464","0,06475","0,08633","-0,0405"
76,P03,Putar,7,"-8,00621","-3,28245","4,33111","0,06422","0,0906","-0,00133"
76,P03,Putar,8,"-7,87692","-3,51708","4,74291","0,04636","0,09193","-0,00826"
76,P03,Putar,9,"-7,69257","-3,89297","4,84108","0,08447","0,05942","-0,03118"
76,P03,Putar,10,"-7,68778","-4,24492","5,27682","0,16387","-0,02451","-0,07488"
76,P03,Putar,11,"-7,38132","-4,67827","5,42526","0,27606","-0,08767","-0,14869"
76,P03,Putar,12,"-6,95994","-4,57532","4,71179","0,43753","-0,13963","-0,25207"
76,P03,Putar,13,"-6,92403","-4,32153","4,03902","0,51001","-0,2217","-0,34454"
76,P03,Putar,14,"-7,0605","-4,56574","3,65355","0,3853","-0,31043","-0,41728"
76,P03,Putar,15,"-7,3071","-4,48913","3,29682","0,18013","-0,30164","-0,40662"
76,P03,Putar,16,"-7,35738","-4,64475","3,54581","-0,05836","-0,30084","-0,32189"
76,P03,Putar,17,"-8,12353","-4,28083","3,17232","-0,23156","-0,19292","-0,25847"
76,P03,Putar,18,"-8,19535","-4,34548","3,20823","-0,43407","-0,1287","-0,16387"
76,P03,Putar,19,"-8,7532","-4,17549","3,28245","-0,41994","-0,32482","0,01172"
76,P03,Putar,20,"-8,02297","-3,59849","3,01191","-0,4815","-0,19185","0,02345"
76,P03,Putar,21,"-7,66384","-3,48117","3,12204","-0,52466","-0,38664","0,18652"
76,P03,Putar,22,"-7,71172","-2,45645","3,20105","-0,75729","-0,1367","0,3067"
76,P03,Putar,23,"-8,62391","-2,43251","2,63362","-1,04746","-0,05836","0,52253"
76,P03,Putar,24,"-8,12831","-1,87466","4,38378","-1,37948","0,02745","0,68587"
76,P03,Putar,25,"-8,54491","-1,88184","3,98395","-1,6041","0,3067","0,9145"
76,P03,Putar,26,"-8,46111","-1,82438","4,82192","-1,67498","0,24488","1,17323"
76,P03,Putar,27,"-8,05409","-2,13563","5,48033","-1,67445","0,26913","1,3531"
76,P03,Putar,28,"-8,57603","-2,50194","5,41568","-1,57426","0,3416","1,55561"
76,P03,Putar,29,"-8,18817","-2,62405","6,28478","-1,26623","0,03277","1,61396"
76,P03,Putar,30,"-7,62314","-1,92733","6,09085","-0,9526","0,10259","1,58465"
76,P03,Putar,31,"-8,96868","-2,49236","5,98311","-0,70373","-0,07541","1,38374"
76,P03,Putar,32,"-8,33182","-2,81558","7,20415","-0,10445","-0,67228","0,94621"
76,P03,Putar,33,"-6,36379","-2,71263","7,20415","0,40929","-0,62006","0,615"
76,P03,Putar,34,"-7,01262","-2,30801","6,15549","0,4791","0,11191","0,49908"
76,P03,Putar,35,"-7,12993","-2,37505","4,36702","0,49828","0,42501","0,12284"
76,P03,Putar,36,"-7,1419","-3,57215","4,13239","0,71359","0,20145","-0,28591"
76,P03,Putar,37,"-7,36696","-3,881","4,27844","0,94674","0,1684","-0,61286"
76,P03,Putar,38,"-7,62314","-4,85305","3,31597","0,87746","0,27179","-0,98831"
76,P03,Putar,39,"-7,72848","-5,13077","3,62003","1,04666","0,0445","-1,16577"
76,P03,Putar,40,"-8,3821","-6,35661","3,43568","1,13406","-0,2622","-1,45515"
76,P03,Putar,41,"-8,03734","-6,69898","3,81636","1,11328","-0,29124","-1,51138"
76,P03,Putar,42,"-8,03255","-6,83066","4,42927","1,18762","-0,42048","-1,38321"
76,P03,Putar,43,"-7,83622","-7,07247","4,46758","1,22892","-0,28352","-1,3507"
76,P03,Putar,44,"-7,19697","-6,59603","4,37421","1,14286","-0,06155","-1,2244"
76,P03,Putar,45,"-7,21373","-6,7301","4,47237","1,19775","0,08633","-0,97499"
76,P03,Putar,46,"-7,66863","-6,70137","2,9736","1,23106","0,15855","-0,93742"
76,P03,Putar,47,"-6,61278","-6,63433","3,27527","1,15725","0,01172","-0,76768"
76,P03,Putar,48,"-7,40048","-5,1619","2,80122","1,0496","0,13803","-0,57476"
76,P03,Putar,49,"-7,6375","-5,88495","2,20985","0,84335","0,11085","-0,66296"
76,P03,Putar,50,"-7,47709","-4,81474","2,14281","0,69334","-0,0405","-0,62779"
76,P03,Putar,51,"-7,32865","-4,36224","2,12605","0,45752","-0,09779","-0,6118"
76,P03,Putar,52,"-7,93917","-3,64876","1,87466","0,20944","-0,05143","-0,47617"
76,P03,Putar,53,"-8,45393","-3,88818","1,28569","0,0008","0,03331","-0,40795"
76,P03,Putar,54,"-8,26957","-3,32315","2,48039","-0,31309","-0,0858","-0,14709"
76,P03,Putar,55,"-8,57603","-2,99993","2,22421","-0,52706","0,00719","0,02611"
76,P03,Putar,56,"-8,72686","-3,52187","2,79643","-0,70639","-0,35759","0,15561"
